latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-31.74825,116.84037,356.34,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,307.71,11.61,D
-31.94021,117.0189,338.77,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,302.46,8.49,D
-31.97742,116.76181,337.52,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,306.92,49.96,D
-31.97837,116.75676,314.78,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,low,2.0NRT,322.67,53.43,D
-31.97472,116.75578,367,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,high,2.0NRT,299.22,53.43,D
-31.91631,116.91822,334.04,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,301.34,3.73,D
-31.91263,116.91722,339.48,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,303.8,3.73,D
-31.83724,117.29634,349.68,0.5,0.41,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,303.19,12.94,D
-20.7821,115.44454,356.29,0.4,0.45,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,312.76,9.52,D
-20.78446,115.44494,353.41,0.41,0.45,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,313.2,7.39,D
-31.63733,117.74649,338.93,0.53,0.42,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,305.89,7.45,D
-31.63348,117.74545,343.64,0.53,0.42,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,307.21,10.2,D
-31.65334,117.47784,347.41,0.52,0.41,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,305.06,7.07,D
-31.74729,116.84543,333.58,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,low,2.0NRT,305.66,5.42,D
-31.74456,116.83945,331.37,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,low,2.0NRT,306.03,2.61,D
-31.58608,116.64605,336.52,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,303.67,5.4,D
-31.42706,116.35004,367,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,high,2.0NRT,301.23,11.18,D
-31.42616,116.35491,345.67,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,292.69,8.23,D
-31.42795,116.34518,330.45,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,297.01,11.18,D
-31.42344,116.34911,354.58,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,311.13,36.23,D
-31.42253,116.35398,357.41,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,low,2.0NRT,303.15,21.95,D
-31.41891,116.35305,367,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,high,2.0NRT,305.81,21.95,D
-31.41982,116.34818,367,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,high,2.0NRT,304.47,36.23,D
-31.418,116.35798,347.77,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,296.59,21.95,D
-31.41436,116.35711,332.36,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,297.59,5.06,D
-31.41528,116.35217,341.32,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,299.98,5.06,D
-31.1801,117.22778,337.72,0.51,0.41,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,306.84,6.17,D
-33.44788,117.184,332.78,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,299.17,12.08,D
-33.44883,117.17897,335.23,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,301.97,12.46,D
-32.88208,118.94649,338.08,0.38,0.44,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,300.42,2.47,D
-33.12466,117.42952,330.02,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,298.84,3.47,D
-33.12096,117.4285,352.02,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,306.67,28.27,D
-33.12196,117.42323,341.93,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,301.11,14.57,D
-33.23635,116.80975,335.52,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,302.06,12.54,D
-33.11727,117.42748,348.07,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,304.23,28.27,D
-33.11826,117.42222,342.11,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,297.08,14.57,D
-33.22915,116.80778,330.47,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,297.44,3.86,D
-33.21841,116.76369,348.54,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,306.42,33.38,D
-33.21931,116.75879,345.46,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,302.34,11.27,D
-32.64964,119.47573,335.14,0.41,0.45,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,300.06,3.24,D
-32.80788,118.59142,332.18,0.56,0.43,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,300.26,2.5,D
-32.68822,117.85256,336.58,0.52,0.41,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,301.13,4.41,D
-32.68443,117.85149,334.58,0.52,0.41,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,302.14,4.41,D
-32.86532,116.63857,342.53,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,301.4,8.09,D
-32.56061,117.05634,342.17,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,296.29,6.78,D
-32.31982,118.18537,331.71,0.54,0.42,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,low,2.0NRT,302.43,4.72,D
-32.40616,116.8618,349.36,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,303.42,17.02,D
-32.40712,116.85672,339.98,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,297.44,4.13,D
-32.4025,116.8609,342.27,0.47,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,298.17,5.08,D
-32.40367,116.5974,353.59,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,300.54,6.33,D
-32.40006,116.59645,347.46,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,299.21,6.33,D
-32.2006,116.99986,349.53,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,311.13,7.67,D
-32.19595,117.004,353.95,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,313.73,48.66,D
-32.19691,116.99889,345.13,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,314.74,33.1,D
-32.17072,116.93306,334.23,0.48,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,302.06,3.16,D
-32.12026,117.07565,348.82,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,307.76,22.88,D
-32.12072,117.07359,346.11,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,305.56,29.03,D
-31.98949,117.61958,331.72,0.52,0.41,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,low,2.0NRT,301.95,2.14,D
-31.98569,117.61855,354.57,0.52,0.41,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,308.23,10.05,D
-31.98188,117.61756,337.88,0.52,0.41,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,305.12,10.05,D
-32.00005,117.13473,345.03,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,301.27,4.47,D
-32.00105,117.12959,344.7,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,302.27,4.47,D
-31.99959,117.13744,335.33,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,298.67,4.21,D
-32.00056,117.13226,343.04,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,301.77,4.21,D
-31.97161,117.03782,335.6,0.49,0.4,2026-04-19T00:00:00Z,1899-12-31T06:25:00Z,N,nominal,2.0NRT,302.08,10.45,D
-37.20436,174.72125,344.09,0.37,0.58,2026-04-19T00:00:00Z,1899-12-31T12:40:00Z,N,nominal,2.0NRT,285.21,5.01,N
-15.39313,167.82573,305.4,0.39,0.36,2026-04-19T00:00:00Z,1899-12-31T14:14:00Z,N,nominal,2.0NRT,291.85,1.43,N
-19.53003,169.44844,330.16,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T14:14:00Z,N,nominal,2.0NRT,291.33,2.81,N
-19.52945,169.44426,329.82,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T14:14:00Z,N,nominal,2.0NRT,289.45,2.81,N
-19.52585,169.44499,304.16,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T14:14:00Z,N,nominal,2.0NRT,288.76,2.81,N
-19.52644,169.44919,329.45,0.46,0.39,2026-04-19T00:00:00Z,1899-12-31T14:14:00Z,N,nominal,2.0NRT,291.14,2.81,N
-21.73495,166.10657,316.58,0.39,0.36,2026-04-19T00:00:00Z,1899-12-31T14:16:00Z,N,nominal,2.0NRT,289.45,1.56,N
-23.86801,151.28773,300.88,0.61,0.71,2026-04-19T00:00:00Z,1899-12-31T14:16:00Z,N,nominal,2.0NRT,290.65,0.99,N
-23.79113,151.15202,304.17,0.62,0.72,2026-04-19T00:00:00Z,1899-12-31T14:16:00Z,N,nominal,2.0NRT,289.12,0.96,N
-23.82551,151.1485,301.07,0.62,0.72,2026-04-19T00:00:00Z,1899-12-31T14:16:00Z,N,nominal,2.0NRT,290.42,1.83,N
-27.02103,148.34976,301.42,0.76,0.77,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,282.83,1.56,N
-27.02772,148.37309,295.06,0.75,0.77,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,283.63,1.21,N
-28.83361,152.45453,302.19,0.4,0.6,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,285.19,1.36,N
-28.84645,152.45853,298.31,0.4,0.6,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,284.48,1.35,N
-27.51291,151.14424,303.88,0.51,0.66,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,286.36,1.15,N
-27.10464,149.47751,296.81,0.65,0.73,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,285.88,0.6,N
-27.02553,148.37122,298.81,0.76,0.77,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,284.03,0.66,N
-29.35494,152.5976,304.27,0.39,0.59,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,285.28,0.85,N
-29.44195,152.59801,297.05,0.38,0.59,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,285.11,0.43,N
-29.92868,153.15398,321,0.35,0.57,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,288.44,1.65,N
-29.93469,153.15591,320.77,0.35,0.57,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,289.16,1.94,N
-29.93384,153.15234,298.33,0.35,0.57,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,286.81,1.35,N
-30.45266,152.61714,299.61,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,283.88,0.49,N
-29.7406,148.70642,304.7,0.62,0.71,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,278.93,1.76,N
-29.74707,148.70399,304.9,0.62,0.71,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,278.29,1.56,N
-27.02596,148.34537,296.73,0.76,0.77,2026-04-19T00:00:00Z,1899-12-31T14:18:00Z,N,nominal,2.0NRT,283.37,1,N
-34.46296,150.88326,310.29,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,284.48,1.66,N
-31.36434,152.70033,307.15,0.34,0.56,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,286.25,0.67,N
-31.55939,152.03201,297.64,0.37,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,281.23,0.64,N
-31.55567,152.03488,299.71,0.37,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,281.9,0.5,N
-30.55254,148.14536,345.84,0.64,0.72,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.31,5.17,N
-30.55062,148.13866,298.83,0.64,0.72,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,276.21,5.19,N
-30.55445,148.15205,305.53,0.63,0.72,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,275.9,5.17,N
-31.43769,151.15291,303.99,0.42,0.61,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,282.35,0.88,N
-31.5419,151.24637,306.75,0.41,0.61,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.59,0.93,N
-31.54288,151.25021,299.93,0.41,0.61,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.55,0.93,N
-31.55711,151.25912,303.11,0.41,0.6,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.59,1.27,N
-31.55893,151.25653,300.57,0.41,0.6,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.89,1.37,N
-31.63199,150.88013,297.43,0.43,0.62,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,279.16,0.97,N
-32.04618,152.42609,321.55,0.34,0.56,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,286.42,1.76,N
-32.1611,152.42409,302.71,0.34,0.56,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,284.09,0.82,N
-32.19021,152.18355,298.73,0.35,0.57,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,284.46,1.08,N
-32.19533,152.18159,295.01,0.35,0.57,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,282.9,0.65,N
-32.19631,152.18558,304.87,0.35,0.57,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,283.9,0.65,N
-31.45915,147.02817,300.1,0.69,0.74,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.26,2.03,N
-32.08641,146.97713,313.04,0.67,0.74,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,282.39,2.58,N
-32.24729,147.42401,299.68,0.63,0.72,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,283.42,1.54,N
-32.2518,147.41464,304.93,0.63,0.72,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,282.38,2.17,N
-32.25378,147.42146,313.78,0.63,0.72,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,283.61,2.17,N
-37.20276,174.72279,295.87,0.46,0.64,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,273.17,0.8,N
-34.04647,150.97224,298.68,0.37,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,282.08,0.32,N
-34.04846,150.97282,296.97,0.37,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,281.61,0.42,N
-34.45322,150.87675,302.45,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,286.22,1.67,N
-34.46043,150.88266,335.21,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,288.13,1.95,N
-34.45843,150.87477,305.96,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,284.17,1.67,N
-34.45943,150.87871,319.52,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,285.72,1.67,N
-34.46144,150.88664,300.98,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,286.38,1.95,N
-34.46865,150.89252,303.79,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,286.07,0.72,N
-34.45569,150.87732,306.02,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,285.96,1.18,N
-34.45671,150.88126,304.99,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,285.58,1.18,N
-34.45774,150.88518,318.86,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,287.99,2.24,N
-34.46091,150.87535,321.74,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,284.89,1.8,N
-34.46193,150.8793,309.89,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,285.71,1.8,N
-34.46602,150.895,296.49,0.36,0.58,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,286.17,1.09,N
-34.16272,149.27214,297.61,0.45,0.63,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,273.85,0.41,N
-34.16581,149.27003,296.64,0.45,0.63,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,273.28,0.4,N
-34.32376,145.98131,311.64,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.99,3.58,N
-34.325920000000004,145.98849,307.08,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.37,1.81,N
-34.32809,145.99568,302.27,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.69,1.81,N
-34.33245,145.98552,321.61,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,279.33,3.6,N
-34.33461,145.99269,326,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,279.21,3.6,N
-34.33029,145.97833,296.47,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.41,2.98,N
-34.34114,145.98972,305.04,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.57,3.6,N
-34.32293,145.97964,295.95,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.86,3.48,N
-34.32513,145.98679,317.1,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,279.33,3.48,N
-34.32733,145.99396,300.36,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.86,2.86,N
-34.33386,145.991,324.88,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,279.3,2.86,N
-34.33167,145.98384,316.01,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.64,3.48,N
-34.33605,145.99817,303.92,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.42,2.86,N
-34.34039,145.98805,300.2,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.68,1.13,N
-34.34259,145.99524,295.04,0.66,0.73,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.05,1.13,N
-35.4317,149.29039,298.04,0.42,0.61,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.31,0.72,N
-35.43713,149.28789,298.16,0.42,0.61,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.83,0.72,N
-35.50951,149.42163,299.67,0.41,0.61,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.49,1.04,N
-35.50548,149.42143,295.01,0.41,0.61,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.07,1.3,N
-35.63104,149.22728,296.5,0.42,0.61,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,277.22,1.31,N
-35.63814,146.86363,300.53,0.55,0.68,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,276.57,0.97,N
-36.88324,145.53279,297.22,0.59,0.7,2026-04-19T00:00:00Z,1899-12-31T14:20:00Z,N,nominal,2.0NRT,278.58,0.78,N
-38.22531,147.16582,308.99,0.45,0.63,2026-04-19T00:00:00Z,1899-12-31T14:22:00Z,N,nominal,2.0NRT,277.61,1.03,N
-38.22679,147.17088,302.99,0.45,0.63,2026-04-19T00:00:00Z,1899-12-31T14:22:00Z,N,nominal,2.0NRT,279.63,1.03,N
-37.67507,143.14415,308.18,0.73,0.76,2026-04-19T00:00:00Z,1899-12-31T14:22:00Z,N,nominal,2.0NRT,280.72,1.87,N
-38.2295,147.16974,301.25,0.45,0.63,2026-04-19T00:00:00Z,1899-12-31T14:22:00Z,N,nominal,2.0NRT,278.04,1.12,N
-38.22804,147.16463,300.16,0.45,0.63,2026-04-19T00:00:00Z,1899-12-31T14:22:00Z,N,nominal,2.0NRT,277.06,0.93,N
-19.58116,134.5172,297.15,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,277.15,0.58,N
-19.58033,134.51297,295.59,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,272.57,0.33,N
-19.5795,134.5087,302.43,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,278.73,0.33,N
-19.57866,134.50441,312.7,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,282.36,1.97,N
-19.58018,134.53502,300.48,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,284.04,1.15,N
-19.57591,134.53595,313.57,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,284.91,1.15,N
-19.57164,134.53687,323.31,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,285.98,1.63,N
-19.56736,134.5378,312.79,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,285.32,1.63,N
-19.56653,134.53357,308.38,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,285.94,2.29,N
-19.56225,134.5345,353.37,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,288.08,4.81,N
-19.55798,134.53543,320.21,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,285.21,4.81,N
-19.55714,134.53117,335.31,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,287.6,4.81,N
-19.55287,134.53212,320.7,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,285.81,1.94,N
-19.55203,134.52786,323.37,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,286.35,3.23,N
-19.5507,134.5311,316,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,286.38,1.34,N
-19.54989,134.52682,306.91,0.45,0.47,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,286.38,1.57,N
-17.46706,129.42484,304.93,0.51,0.66,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,272.46,1.2,N
-17.46819,129.42992,309.67,0.51,0.66,2026-04-19T00:00:00Z,1899-12-31T15:56:00Z,N,nominal,2.0NRT,271.55,1.2,N
-34.32609,145.99057,299.49,0.57,0.52,2026-04-19T00:00:00Z,1899-12-31T15:58:00Z,N,nominal,2.0NRT,277.84,1.64,N
-34.3304,145.98366,304.24,0.57,0.52,2026-04-19T00:00:00Z,1899-12-31T15:58:00Z,N,nominal,2.0NRT,277.97,1.64,N
-34.33094,145.98997,295.51,0.57,0.52,2026-04-19T00:00:00Z,1899-12-31T15:58:00Z,N,nominal,2.0NRT,277.59,1.64,N
-34.33148,145.99631,306.39,0.57,0.52,2026-04-19T00:00:00Z,1899-12-31T15:58:00Z,N,nominal,2.0NRT,278.07,1.63,N
-34.3358,145.98938,322.46,0.57,0.52,2026-04-19T00:00:00Z,1899-12-31T15:58:00Z,N,nominal,2.0NRT,279.87,2.64,N
-34.33634,145.9957,325.37,0.57,0.52,2026-04-19T00:00:00Z,1899-12-31T15:58:00Z,N,nominal,2.0NRT,279.87,2.59,N
-34.33526,145.98305,302.97,0.57,0.52,2026-04-19T00:00:00Z,1899-12-31T15:58:00Z,N,nominal,2.0NRT,278.38,2.64,N
-34.34066,145.98878,297.5,0.57,0.52,2026-04-19T00:00:00Z,1899-12-31T15:58:00Z,N,nominal,2.0NRT,277.93,2.64,N
