latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-14.91895,130.61395,331.18,0.38,0.58,2026-05-13,05:38,N,nominal,2.0NRT,296.46,3.52,D
-14.92032,130.60715,343.55,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,296.61,6.47,D
-14.921,130.60379,338.96,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.84,3.09,D
-14.94411,130.48936,342.48,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,296.74,4.71,D
-14.92098,130.5486,330.23,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.97,4.84,D
-14.92169,130.54507,337.61,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.4,3.24,D
-14.88046,130.66486,334.83,0.38,0.59,2026-05-13,05:38,N,nominal,2.0NRT,295.9,4.49,D
-15.70039,126.42661,353.69,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,304.02,7.09,D
-15.70107,126.42292,341.98,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,303.58,10.49,D
-15.70174,126.41926,357.38,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,306.21,10.49,D
-15.70239,126.41564,332.69,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,298.99,4.44,D
-15.69566,126.4296,342.86,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,301.58,7.09,D
-15.69633,126.42591,334.59,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,302.89,7.09,D
-15.697,126.42224,342.78,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,303.19,10.49,D
-15.69767,126.41858,352.76,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,303.8,10.49,D
-15.69833,126.41495,340.54,0.39,0.44,2026-05-13,05:38,N,nominal,2.0NRT,299.87,4.44,D
-15.74996,126.13054,345.68,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,301.55,9.27,D
-15.74887,126.11378,350.83,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,304.48,8.03,D
-15.74983,126.10847,333.37,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,299.15,8.03,D
-15.50293,127.42211,337.64,0.46,0.47,2026-05-13,05:38,N,nominal,2.0NRT,299.51,8.59,D
-15.50374,127.41779,339.82,0.46,0.47,2026-05-13,05:38,N,nominal,2.0NRT,299.9,3.39,D
-15.7449,126.11304,333.28,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,302.17,8.03,D
-15.74586,126.10773,338.59,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,300.39,8.03,D
-15.75309,126.12914,337.08,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,299.37,4.91,D
-15.74912,126.12836,331.65,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,301.31,4.91,D
-15.75098,126.11767,334.14,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,301.16,3.77,D
-15.75191,126.11233,333.39,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,299.49,3.77,D
-15.74793,126.11157,351.13,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,304.98,11.72,D
-15.74395,126.11084,338.03,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,300.26,11.72,D
-15.50234,127.42332,337.8,0.46,0.47,2026-05-13,05:38,N,nominal,2.0NRT,299.11,5.64,D
-15.50312,127.419,337.75,0.46,0.47,2026-05-13,05:38,N,nominal,2.0NRT,299.21,4.34,D
-14.87979,130.6647,340.37,0.38,0.59,2026-05-13,05:38,N,nominal,2.0NRT,295.5,5.68,D
-15.72335,126.13464,331.43,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,300.01,4.77,D
-15.72989,126.09733,336.22,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,300.75,9.27,D
-15.7203,126.12859,341.86,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,300.7,11.68,D
-15.72123,126.12327,333.94,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,301.55,6.35,D
-14.97908,130.10187,334.07,0.35,0.56,2026-05-13,05:38,N,nominal,2.0NRT,296.96,3.02,D
-15.71725,126.12253,335.07,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,298.67,6.35,D
-14.86424,130.65791,335.87,0.38,0.59,2026-05-13,05:38,N,nominal,2.0NRT,295.99,2.98,D
-14.8588,130.65692,330.57,0.38,0.59,2026-05-13,05:38,N,nominal,2.0NRT,294.44,2.98,D
-14.85952,130.65329,346.72,0.38,0.59,2026-05-13,05:38,N,nominal,2.0NRT,295.71,2.98,D
-14.85479,130.64879,367,0.38,0.59,2026-05-13,05:38,N,high,2.0NRT,296.87,5.4,D
-14.87377,130.55322,340.16,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.67,3.5,D
-14.84933,130.6479,331.06,0.38,0.59,2026-05-13,05:38,N,nominal,2.0NRT,294.78,5.4,D
-14.85003,130.64436,339.06,0.38,0.59,2026-05-13,05:38,N,nominal,2.0NRT,296.07,5.4,D
-14.8902,130.38638,367,0.36,0.58,2026-05-13,05:38,N,high,2.0NRT,296.82,6.34,D
-14.84493,130.61359,330.96,0.38,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.24,5.16,D
-14.854,130.56813,335.69,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.24,2.46,D
-14.85684,130.55391,335.79,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.84,2.37,D
-14.85756,130.55032,330.63,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.43,2.37,D
-14.85827,130.54677,332.64,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.64,2.9,D
-14.88819,130.39651,334.79,0.36,0.58,2026-05-13,05:38,N,nominal,2.0NRT,297.75,5.69,D
-14.88886,130.39313,338.83,0.36,0.58,2026-05-13,05:38,N,nominal,2.0NRT,298.19,5.69,D
-14.88953,130.38974,345.1,0.36,0.58,2026-05-13,05:38,N,nominal,2.0NRT,298.24,6.34,D
-14.88555,130.38199,367,0.36,0.58,2026-05-13,05:38,N,high,2.0NRT,297.34,7.69,D
-14.8402,130.6091,332.67,0.38,0.58,2026-05-13,05:38,N,nominal,2.0NRT,296.39,3.16,D
-14.88353,130.39212,339.94,0.36,0.58,2026-05-13,05:38,N,nominal,2.0NRT,296.38,7.13,D
-14.88421,130.3887,334.67,0.36,0.58,2026-05-13,05:38,N,nominal,2.0NRT,297.13,7.61,D
-14.88488,130.38531,337.08,0.36,0.58,2026-05-13,05:38,N,nominal,2.0NRT,297.55,7.61,D
-14.56078,131.9523,367,0.47,0.64,2026-05-13,05:38,N,high,2.0NRT,294.72,10.77,D
-14.83547,130.60472,332.95,0.38,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.62,3.16,D
-14.88023,130.38089,352.89,0.36,0.58,2026-05-13,05:38,N,nominal,2.0NRT,296.11,7.69,D
-14.88091,130.3775,351.39,0.36,0.58,2026-05-13,05:38,N,nominal,2.0NRT,294.85,7.69,D
-14.6211,131.63074,330.3,0.44,0.63,2026-05-13,05:38,N,nominal,2.0NRT,292.62,3.11,D
-14.83425,130.58281,355.01,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,296.41,9.26,D
-14.61211,131.61595,348.31,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.07,9.44,D
-14.61719,131.59134,345.74,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.07,9.98,D
-14.60719,131.61063,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,293.39,9.44,D
-14.6123,131.58594,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,294.08,9.98,D
-14.61316,131.58177,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,292.58,10.49,D
-14.60803,131.60655,345.83,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.83,9.21,D
-14.61143,131.5901,337.01,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.12,9.98,D
-14.63981,131.45279,330.29,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.89,5,D
-14.60742,131.58049,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,295.23,15.17,D
-14.60483,131.59297,330.65,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.02,5.71,D
-14.60655,131.58467,338.61,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.71,25.37,D
-14.61257,131.55562,355.63,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.85,13.22,D
-14.63231,131.46028,330.67,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.38,3.72,D
-14.60683,131.55441,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,295.3,13.22,D
-14.60169,131.57916,337.05,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.18,15.17,D
-14.60108,131.55324,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,294.57,15.37,D
-14.88506,130.16476,330.36,0.35,0.57,2026-05-13,05:38,N,nominal,2.0NRT,296.45,3.52,D
-14.58937,131.58061,333.15,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.08,4.08,D
-14.59619,131.54787,335.44,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,291.84,15.37,D
-14.59706,131.54373,354.75,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.15,8.02,D
-14.88048,130.16042,344.58,0.35,0.57,2026-05-13,05:38,N,nominal,2.0NRT,296.57,3.52,D
-14.58301,131.55354,355.89,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.42,10.32,D
-15.67585,125.94881,331.06,0.56,0.43,2026-05-13,05:38,N,nominal,2.0NRT,300.06,3.79,D
-15.6719,125.94809,332.33,0.56,0.43,2026-05-13,05:38,N,nominal,2.0NRT,301.47,3.79,D
-14.60752,131.58046,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,295.69,15.48,D
-14.58742,131.68085,331.79,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.23,4.56,D
-14.60502,131.59297,330.25,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.87,5.81,D
-14.60668,131.58464,338.32,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.6,25.23,D
-14.63157,131.45996,330.21,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.3,3.46,D
-14.60675,131.55432,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,295.58,13.93,D
-14.60179,131.5791,337.3,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.01,15.48,D
-14.88095,130.16217,332.84,0.35,0.57,2026-05-13,05:38,N,nominal,2.0NRT,296.51,2.86,D
-14.88155,130.15907,332.28,0.35,0.57,2026-05-13,05:38,N,nominal,2.0NRT,296.36,2.86,D
-14.601,131.5531,367,0.44,0.62,2026-05-13,05:38,N,high,2.0NRT,294.11,14.64,D
-14.5895,131.58052,333.43,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.93,4.32,D
-14.59609,131.54773,334.71,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,291.64,14.64,D
-14.59693,131.54356,355.92,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,291.99,8.18,D
-14.58297,131.55336,355.69,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.38,12.34,D
-14.44876,132.15253,367,0.48,0.65,2026-05-13,05:38,N,high,2.0NRT,296.49,27.74,D
-14.44968,132.14801,350.54,0.48,0.65,2026-05-13,05:38,N,nominal,2.0NRT,292.41,27.74,D
-15.59999,126.12541,337.51,0.57,0.43,2026-05-13,05:38,N,nominal,2.0NRT,300.29,5.83,D
-14.44279,132.15121,342.13,0.48,0.65,2026-05-13,05:38,N,nominal,2.0NRT,292.51,8.28,D
-14.44371,132.14671,346.8,0.48,0.65,2026-05-13,05:38,N,nominal,2.0NRT,291.91,8.28,D
-14.84075,130.17247,332.2,0.35,0.57,2026-05-13,05:38,N,nominal,2.0NRT,295.09,2.97,D
-14.57752,131.46216,333.69,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.16,3.95,D
-14.42174,132.13231,336.07,0.48,0.65,2026-05-13,05:38,N,nominal,2.0NRT,288.87,4.76,D
-14.49813,131.64465,345.15,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,292.25,7.08,D
-14.49232,131.64349,353.41,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,291.53,7.08,D
-14.63676,130.94003,341.27,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.97,6.1,D
-15.55637,126.13877,330.98,0.57,0.43,2026-05-13,05:38,N,low,2.0NRT,302.75,3.49,D
-14.47986,131.64532,331.58,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,292.89,3.77,D
-14.48334,131.62857,340.83,0.44,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.71,12.84,D
-14.48419,131.62448,351.75,0.44,0.63,2026-05-13,05:38,N,nominal,2.0NRT,292.88,7.08,D
-14.47583,131.63562,339.41,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,294.16,20.16,D
-14.47669,131.63148,341.23,0.44,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.89,13.66,D
-14.60394,131.01581,330.75,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.57,4.57,D
-14.60472,131.01198,348.28,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.04,4.57,D
-14.47088,131.63039,367,0.44,0.63,2026-05-13,05:38,N,high,2.0NRT,295.46,13.66,D
-14.47174,131.62627,355.51,0.44,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.46,13.66,D
-14.59296,131.04102,330.7,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.02,2.51,D
-14.46419,131.63348,367,0.45,0.63,2026-05-13,05:38,N,high,2.0NRT,294.73,21.14,D
-14.46506,131.62933,342.93,0.44,0.63,2026-05-13,05:38,N,nominal,2.0NRT,292.17,6.29,D
-14.46594,131.62512,332.21,0.44,0.63,2026-05-13,05:38,N,nominal,2.0NRT,290.18,6.29,D
-14.58108,131.07045,349.12,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.47,6.75,D
-14.63727,130.79707,344.19,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,295.73,4.16,D
-15.54116,126.10861,332.32,0.57,0.43,2026-05-13,05:38,N,low,2.0NRT,302.76,6.38,D
-14.6044,130.92921,367,0.4,0.6,2026-05-13,05:38,N,high,2.0NRT,295.95,12.05,D
-14.58811,131.00824,344.26,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.91,5.68,D
-14.58889,131.00446,332.25,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,292.37,3.36,D
-14.60363,130.93292,344.44,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,295.03,12.62,D
-14.63253,130.79233,337.2,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,294.7,4.16,D
-15.55945,125.97314,334.5,0.56,0.43,2026-05-13,05:38,N,nominal,2.0NRT,299.78,4.75,D
-14.63941,130.8768,331.1,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.74,4.58,D
-14.64599,130.84329,335.86,0.39,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.94,2.82,D
-14.48452,131.6279,348.71,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.77,13.69,D
-14.48534,131.62381,336.07,0.44,0.63,2026-05-13,05:38,N,nominal,2.0NRT,292.35,5.88,D
-14.47622,131.63914,332.79,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.9,7.11,D
-14.47707,131.63495,338.11,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.43,7.11,D
-14.5979,131.02884,341.58,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.55,3.13,D
-14.60093,131.0135,339.8,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.39,4.64,D
-14.4721,131.62967,367,0.45,0.63,2026-05-13,05:38,N,high,2.0NRT,295.58,13.21,D
-14.47126,131.6338,335.17,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.56,7.11,D
-14.47292,131.62556,345.46,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,292.63,13.21,D
-14.58325,131.07344,335.08,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.47,2.71,D
-14.58402,131.06953,331.95,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.23,2.71,D
-14.63754,130.79913,330.43,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,293.88,3.25,D
-14.46544,131.63275,367,0.45,0.63,2026-05-13,05:38,N,high,2.0NRT,294.39,14.31,D
-14.46628,131.62857,367,0.45,0.63,2026-05-13,05:38,N,high,2.0NRT,292.45,13.95,D
-14.46712,131.62439,349.95,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,290.39,13.95,D
-14.6056,130.93166,353.14,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,295,9.91,D
-14.63278,130.79437,339.68,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,294.62,9.83,D
-14.58506,131.00597,367,0.4,0.6,2026-05-13,05:38,N,high,2.0NRT,294.04,9.25,D
-14.6008,130.92682,367,0.4,0.6,2026-05-13,05:38,N,high,2.0NRT,294.52,15.16,D
-14.62801,130.78963,367,0.39,0.59,2026-05-13,05:38,N,high,2.0NRT,294.64,9.83,D
-14.62873,130.786,367,0.39,0.59,2026-05-13,05:38,N,high,2.0NRT,297.34,10.7,D
-14.63017,130.77873,367,0.39,0.59,2026-05-13,05:38,N,high,2.0NRT,296.13,6.67,D
-14.45962,131.63168,353.61,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.45,14.31,D
-14.60006,130.93053,338.38,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.72,9.91,D
-14.62945,130.78236,334.01,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,295.25,10.7,D
-14.63089,130.77509,346.89,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,294.64,6.67,D
-14.44956,131.65157,346.6,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.52,5.85,D
-14.57647,131.02002,334.85,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,292.93,3.77,D
-14.62326,130.78482,353.77,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,294.86,5.54,D
-14.62398,130.7812,340.94,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,295.14,5.54,D
-14.56285,131.00124,353.24,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.39,8.15,D
-14.55958,130.98868,332.95,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,292.75,4.16,D
-14.56338,130.96979,335.24,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.31,5.32,D
-14.53556,131.07916,330.08,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,293.32,4.99,D
-14.55326,130.99133,332.98,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.31,9.65,D
-14.56908,130.91269,332.3,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.97,1.89,D
-14.52594,131.06915,352.86,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,294.49,6.88,D
-14.52671,131.06535,337.68,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,293.28,6.88,D
-14.52748,131.06152,343.27,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.83,6.08,D
-14.57606,130.82092,336.09,0.39,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.73,4.76,D
-14.52035,131.06805,339.07,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,293.27,4.15,D
-14.52113,131.06419,333.51,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,292.79,4.15,D
-14.51553,131.0631,343.49,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,292.69,4.15,D
-14.51632,131.05923,336.09,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.22,7.81,D
-14.51229,131.0504,367,0.41,0.6,2026-05-13,05:38,N,high,2.0NRT,294.18,8.21,D
-14.50599,131.08138,342.92,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,293.13,6.52,D
-14.51151,131.05426,341.07,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,292.45,8.48,D
-14.50118,131.07634,337.05,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,294.57,6.52,D
-14.50198,131.07242,353.72,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,294.61,8.75,D
-14.49638,131.07133,367,0.41,0.61,2026-05-13,05:38,N,high,2.0NRT,295.35,18.25,D
-14.49797,131.06357,351.26,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,292.34,8.14,D
-14.49238,131.06242,367,0.41,0.61,2026-05-13,05:38,N,high,2.0NRT,290.9,8.14,D
-14.53629,130.84746,338.76,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.06,3.49,D
-14.38475,131.46904,332.52,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.74,5.65,D
-14.40517,131.37093,333.9,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.59,5.66,D
-14.48109,131.0042,349.09,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.68,8.22,D
-14.49481,131.06235,367,0.41,0.61,2026-05-13,05:38,N,high,2.0NRT,294.34,15,D
-14.49404,131.06622,355.48,0.41,0.61,2026-05-13,05:38,N,nominal,2.0NRT,293.46,18.52,D
-14.53719,130.8468,340.85,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.09,4.54,D
-14.48314,131.00388,337.52,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,292.92,5.6,D
-14.38441,131.4687,333.7,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.12,5.64,D
-14.40415,131.37041,345.53,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.81,8.73,D
-14.47757,131.00275,346.41,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,292.97,5.6,D
-14.37701,131.47574,336.52,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.14,7.46,D
-14.37786,131.47157,335.01,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.92,6.32,D
-14.38036,131.45912,331.21,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,291.97,5.99,D
-14.37128,131.47449,348.03,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,293.11,7.46,D
-14.37212,131.47031,334.51,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.51,6.32,D
-14.37462,131.45793,347.37,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,291.54,5.99,D
-14.39115,131.37589,334.46,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.4,5.71,D
-14.39197,131.37186,348.26,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.6,8.92,D
-14.50526,130.80551,337.75,0.39,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.68,8.07,D
-14.38789,131.36258,339.67,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.62,6.5,D
-14.3887,131.3586,353.82,0.43,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.46,6.5,D
-14.3606,131.46806,354.33,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,292.97,11.62,D
-14.48907,130.82927,331.19,0.4,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.85,5.12,D
-14.48979,130.82567,345.81,0.39,0.6,2026-05-13,05:38,N,nominal,2.0NRT,294.57,6.09,D
-14.35485,131.4669,352.99,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,291.46,4.79,D
-14.35569,131.46274,334.54,0.44,0.62,2026-05-13,05:38,N,nominal,2.0NRT,291.85,4.79,D
-14.48425,130.82469,337.4,0.39,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.84,5.9,D
-15.26047,126.71906,346.7,0.42,0.45,2026-05-13,05:38,N,nominal,2.0NRT,295.97,9.1,D
-15.25631,126.71822,349.81,0.42,0.45,2026-05-13,05:38,N,nominal,2.0NRT,300.44,57.32,D
-14.29583,131.6675,331.92,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.27,5.19,D
-14.48107,130.75488,346.51,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,294.15,4.45,D
-15.22443,126.84641,333.37,0.43,0.46,2026-05-13,05:38,N,nominal,2.0NRT,300.78,6.37,D
-15.24873,126.71258,333.67,0.42,0.45,2026-05-13,05:38,N,nominal,2.0NRT,301.23,3.7,D
-15.24944,126.70864,330.89,0.42,0.45,2026-05-13,05:38,N,low,2.0NRT,302.17,3.7,D
-15.2217,126.83755,331.47,0.42,0.46,2026-05-13,05:38,N,nominal,2.0NRT,293.5,6.63,D
-15.24601,126.70387,331.65,0.42,0.45,2026-05-13,05:38,N,nominal,2.0NRT,300.24,3.89,D
-14.35157,131.24982,337.46,0.42,0.61,2026-05-13,05:38,N,nominal,2.0NRT,293.48,5.21,D
-15.20834,126.83935,331.64,0.42,0.46,2026-05-13,05:38,N,nominal,2.0NRT,301.38,2.98,D
-15.20708,126.82256,367,0.42,0.45,2026-05-13,05:38,N,high,2.0NRT,300.8,10.54,D
-14.34757,131.24052,343.97,0.42,0.61,2026-05-13,05:38,N,nominal,2.0NRT,292.64,9.01,D
-14.44744,130.75179,337.88,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,293.07,4.19,D
-14.53338,130.32652,349.88,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,295.11,7.16,D
-14.25244,131.67166,337.01,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,293.03,4.67,D
-14.25331,131.66747,330.44,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,291.36,4.67,D
-15.20289,126.82172,344.63,0.42,0.45,2026-05-13,05:38,N,nominal,2.0NRT,295.51,4.06,D
-14.38299,131.011,343.23,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.5,6.73,D
-14.37741,131.00987,333.71,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,292.94,5.77,D
-14.37819,131.00607,340.84,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,292.7,4.19,D
-15.13926,127.04755,335.01,0.44,0.46,2026-05-13,05:38,N,nominal,2.0NRT,297.58,2.5,D
-14.44828,130.75206,339.7,0.39,0.59,2026-05-13,05:38,N,nominal,2.0NRT,293.4,3.66,D
-14.53123,130.32578,346.01,0.37,0.58,2026-05-13,05:38,N,nominal,2.0NRT,294.41,4.22,D
-14.34617,131.2413,330.49,0.42,0.61,2026-05-13,05:38,N,nominal,2.0NRT,292.51,8.78,D
-14.24907,131.66794,335.25,0.45,0.63,2026-05-13,05:38,N,nominal,2.0NRT,291.42,9.85,D
-14.38009,131.01086,346.07,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.31,11.99,D
-14.38084,131.00706,350.58,0.41,0.6,2026-05-13,05:38,N,nominal,2.0NRT,293.09,6.75,D
